State,year,winner_name,winner_party,total_votes,winner_votes,winner_percent,party_lean,PVI,key,Abbreviation,PVI_rank
Nebraska,1944,"Dewey, Thomas                     ",Republican,563126,329880,0.585801401,Republican,0.123539416,Republican 9% or more,NE,38
Rhode Island,1944,"Roosevelt, Franklin (FDR)         ",Democratic,299276,175356,0.585934054,Democratic,0.049045012,Democratic 4-9%,RI,25
Arizona,1944,"Roosevelt, Franklin (FDR)         ",Democratic,137634,80926,0.587979714,Democratic,0.052045753,Democratic 4-9%,AZ,27
Kansas,1944,"Dewey, Thomas                     ",Republican,733776,442096,0.602494494,Republican,0.143719203,Republican 9% or more,KS,40
Utah,1944,"Roosevelt, Franklin (FDR)         ",Democratic,248319,150088,0.604416094,Democratic,0.067506785,Democratic 4-9%,UT,31
Tennessee,1944,"Roosevelt, Franklin (FDR)         ",Democratic,510692,308707,0.604487636,Democratic,0.068737592,Democratic 4-9%,TN,32
Virginia,1944,"Roosevelt, Franklin (FDR)         ",Democratic,388485,242276,0.623643127,Democratic,0.087459718,Democratic 4-9%,VA,35
North Carolina,1944,"Roosevelt, Franklin (FDR)         ",Democratic,790554,527399,0.667125838,Democratic,0.129387824,Democratic 9% or more,NC,39
Arkansas,1944,"Roosevelt, Franklin (FDR)         ",Democratic,212954,148965,0.699517267,Democratic,0.163220973,Democratic 9% or more,AR,41
Florida,1944,"Roosevelt, Franklin (FDR)         ",Democratic,482592,339377,0.703237932,Democratic,0.165499918,Democratic 9% or more,FL,42
Texas,1944,"Roosevelt, Franklin (FDR)         ",Democratic,1150331,821605,0.714233555,Democratic,0.273299171,Democratic 9% or more,TX,44
Louisiana,1944,"Roosevelt, Franklin (FDR)         ",Democratic,349383,281564,0.805889239,Democratic,0.268310412,Democratic 9% or more,LA,43
Alabama,1944,"Roosevelt, Franklin (FDR)         ",Democratic,244743,198918,0.812762776,Democratic,0.279314619,Democratic 9% or more,AL,45
Georgia,1944,"Roosevelt, Franklin (FDR)         ",Democratic,328109,268187,0.817371666,Democratic,0.279738294,Democratic 9% or more,GA,46
South Carolina,1944,"Roosevelt, Franklin (FDR)         ",Democratic,103375,90601,0.876430472,Democratic,0.413843211,Democratic 9% or more,SC,48
Mississippi,1944,"Roosevelt, Franklin (FDR)         ",Democratic,180080,168479,0.935578632,Democratic,0.397840618,Democratic 9% or more,MS,47
New York,1948,"Dewey, Thomas                     ",Republican,6178502,2841163,0.459846578,Republican,0.029117387,Republican 0-4%,NY,16
California,1948,"Truman, Harry                     ",Democratic,4021538,1913134,0.475721975,Republican,0.021349836,Republican 0-4%,CA,9
Virginia,1948,"Truman, Harry                     ",Democratic,419256,200786,0.47891026,Democratic,0.014812856,Democratic 0-4%,VA,7
Florida,1948,"Truman, Harry                     ",Democratic,577643,281988,0.488170029,Democratic,0.068383102,Democratic 4-9%,FL,35
Louisiana,1948,"Thurmond, Strom                   ","States' Rights ""Dixiecrat"" ",416336,204290,0.490685408,Democratic,0.128665207,Democratic 9% or more,LA,41
Tennessee,1948,"Truman, Harry                     ",Democratic,550283,270402,0.491387159,Democratic,0.047597444,Democratic 4-9%,TN,26
Michigan,1948,"Dewey, Thomas                     ",Republican,2109609,1038595,0.492316349,Republican,0.03230115,Republican 0-4%,MI,20
Maryland,1948,"Dewey, Thomas                     ",Republican,596735,294814,0.494045095,Republican,0.030828028,Republican 0-4%,MD,18
Ohio,1948,"Truman, Harry                     ",Democratic,2936071,1452791,0.494807857,Republican,0.022469318,Republican 0-4%,OH,11
Connecticut,1948,"Dewey, Thomas                     ",Republican,883518,437754,0.495466985,Republican,0.032090281,Republican 0-4%,CT,19
Indiana,1948,"Dewey, Thomas                     ",Republican,1656214,821079,0.495756587,Republican,0.027761212,Republican 0-4%,IN,13
Oregon,1948,"Dewey, Thomas                     ",Republican,524080,260904,0.497832392,Republican,0.041309597,Republican 4-9%,OR,22
Idaho,1948,"Truman, Harry                     ",Democratic,214816,107370,0.499823104,Republican,0.009677958,Republican 0-4%,ID,5
Delaware,1948,"Dewey, Thomas                     ",Republican,139073,69588,0.500370309,Republican,0.030154504,Republican 0-4%,DE,17
Illinois,1948,"Truman, Harry                     ",Democratic,3984046,1994715,0.500675695,Republican,0.019446882,Republican 0-4%,IL,8
Iowa,1948,"Truman, Harry                     ",Democratic,1038272,522380,0.503124422,Republican,0.009743096,Republican 0-4%,IA,6
New Jersey,1948,"Dewey, Thomas                     ",Republican,1949555,981124,0.503255358,Republican,0.046521152,Republican 4-9%,NJ,25
Nevada,1948,"Truman, Harry                     ",Democratic,62117,31291,0.503742937,Republican,0.007750841,Republican 0-4%,NV,4
Wisconsin,1948,"Truman, Harry                     ",Democratic,1276800,647310,0.506978383,Republican,9.41E-04,Republican 0-4%,WI,1
Pennsylvania,1948,"Dewey, Thomas                     ",Republican,3735148,1902197,0.509269512,Republican,0.04418593,Republican 4-9%,PA,24
Wyoming,1948,"Truman, Harry                     ",Democratic,101425,52354,0.516184373,Republican,0.001726434,Republican 0-4%,WY,2
South Dakota,1948,"Dewey, Thomas                     ",Republican,250105,129651,0.518386278,Republican,0.047952902,Republican 4-9%,SD,27
Colorado,1948,"Truman, Harry                     ",Democratic,515237,267288,0.518767092,Democratic,0.003497879,Democratic 0-4%,CO,3
North Dakota,1948,"Dewey, Thomas                     ",Republican,220716,115139,0.52166132,Republican,0.069504524,Republican 4-9%,ND,36
New Hampshire,1948,"Dewey, Thomas                     ",Republican,231440,121299,0.5241056,Republican,0.052706097,Republican 4-9%,NH,29
Washington,1948,"Truman, Harry                     ",Democratic,905059,476165,0.526114872,Democratic,0.028392857,Democratic 0-4%,WA,15
Montana,1948,"Truman, Harry                     ",Democratic,224278,119071,0.530908069,Democratic,0.027965405,Democratic 0-4%,MT,14
Kansas,1948,"Dewey, Thomas                     ",Republican,788819,423039,0.536294131,Republican,0.069593641,Republican 4-9%,KS,37
Arizona,1948,"Truman, Harry                     ",Democratic,177065,95251,0.537943693,Democratic,0.027372683,Democratic 0-4%,AZ,12
Utah,1948,"Truman, Harry                     ",Democratic,276305,149151,0.53980565,Democratic,0.021540899,Democratic 0-4%,UT,10
Nebraska,1948,"Dewey, Thomas                     ",Republican,488940,264774,0.541526568,Republican,0.065222983,Republican 4-9%,NE,33
Massachusetts,1948,"Truman, Harry                     ",Democratic,2107146,1151788,0.546610439,Democratic,0.035110956,Democratic 0-4%,MA,21
New Mexico,1948,"Truman, Harry                     ",Democratic,187063,105464,0.56378867,Democratic,0.044026623,Democratic 4-9%,NM,23
Maine,1948,"Dewey, Thomas                     ",Republican,264789,150234,0.567372512,Republican,0.09677942,Republican 9% or more,ME,38
Kentucky,1948,"Truman, Harry                     ",Democratic,822658,466756,0.567375507,Democratic,0.053997318,Democratic 4-9%,KY,30
Minnesota,1948,"Truman, Harry                     ",Democratic,1212226,692966,0.571647531,Democratic,0.065269517,Democratic 4-9%,MN,34
West Virginia,1948,"Truman, Harry                     ",Democratic,748750,429188,0.57320601,Democratic,0.052056699,Democratic 4-9%,WV,28
Rhode Island,1948,"Truman, Harry                     ",Democratic,327702,188736,0.575937895,Democratic,0.057884426,Democratic 4-9%,RI,31
North Carolina,1948,"Truman, Harry                     ",Democratic,791209,459070,0.580213319,Democratic,0.115996906,Democratic 9% or more,NC,40
Missouri,1948,"Truman, Harry                     ",Democratic,1578628,917315,0.581083701,Democratic,0.05970703,Democratic 4-9%,MO,32
Georgia,1948,"Truman, Harry                     ",Democratic,418764,254646,0.608089521,Democratic,0.244845483,Democratic 9% or more,GA,45
Vermont,1948,"Dewey, Thomas                     ",Republican,123382,75926,0.615373393,Republican,0.148688105,Republican 9% or more,VT,42
Arkansas,1948,"Truman, Harry                     ",Democratic,242475,149659,0.617214146,Democratic,0.222294583,Democratic 9% or more,AR,44
Oklahoma,1948,"Truman, Harry                     ",Democratic,721599,452782,0.627470382,Democratic,0.103775074,Democratic 9% or more,OK,39
Texas,1948,"Truman, Harry                     ",Democratic,1249577,824235,0.659611212,Democratic,0.207202571,Democratic 9% or more,TX,43
South Carolina,1948,"Thurmond, Strom                   ","States' Rights ""Dixiecrat"" ",142571,102607,0.71969054,Democratic,0.341008654,Democratic 9% or more,SC,47
Alabama,1948,"Thurmond, Strom                   ","States' Rights ""Dixiecrat"" ",214980,171443,0.797483487,Republican,0.523695308,Republican 9% or more,AL,48
Mississippi,1948,"Thurmond, Strom                   ","States' Rights ""Dixiecrat"" ",192190,167538,0.871731099,Democratic,0.269852815,Democratic 9% or more,MS,46
Kentucky,1952,"Stevenson, Adlai                  ",Democratic,993148,495729,0.49914917,Democratic,0.054872154,Democratic 4-9%,KY,29
Tennessee,1952,"Eisenhower, Dwight                ",Republican,892553,446147,0.499854911,Democratic,0.053149568,Democratic 4-9%,TN,26
Missouri,1952,"Eisenhower, Dwight                ",Republican,1892062,959429,0.507081163,Democratic,0.046685395,Democratic 4-9%,MO,24
South Carolina,1952,"Stevenson, Adlai                  ",Democratic,341086,173004,0.507215189,Democratic,0.061734079,Democratic 4-9%,SC,32
Rhode Island,1952,"Eisenhower, Dwight                ",Republican,414498,210935,0.508892685,Democratic,0.045294501,Democratic 4-9%,RI,23
Delaware,1952,"Eisenhower, Dwight                ",Republican,174025,90059,0.517506105,Democratic,0.035069606,Democratic 0-4%,DE,21
West Virginia,1952,"Stevenson, Adlai                  ",Democratic,873548,453578,0.519236493,Democratic,0.073755382,Democratic 4-9%,WV,33
Pennsylvania,1952,"Eisenhower, Dwight                ",Republican,4580969,2415789,0.527353274,Democratic,0.024979589,Democratic 0-4%,PA,17
Louisiana,1952,"Stevenson, Adlai                  ",Democratic,651952,345027,0.529221476,Democratic,0.083740366,Democratic 4-9%,LA,35
Texas,1952,"Eisenhower, Dwight                ",Republican,2075946,1102878,0.531265264,Democratic,0.022269091,Democratic 0-4%,TX,16
North Carolina,1952,"Stevenson, Adlai                  ",Democratic,1210910,652803,0.539101172,Democratic,0.093620061,Democratic 9% or more,NC,37
Massachusetts,1952,"Eisenhower, Dwight                ",Republican,2383398,1292325,0.542219554,Democratic,0.010576721,Democratic 0-4%,MA,12
Washington,1952,"Eisenhower, Dwight                ",Republican,1102708,599107,0.543305209,Democratic,0.005861989,Democratic 0-4%,WA,9
Oklahoma,1952,"Eisenhower, Dwight                ",Republican,948984,518045,0.545894346,Democratic,0.008624543,Democratic 0-4%,OK,10
Illinois,1952,"Eisenhower, Dwight                ",Republican,4481058,2457327,0.548380985,Democratic,0.004934624,Democratic 0-4%,IL,7
Florida,1952,"Eisenhower, Dwight                ",Republican,989337,544036,0.549899579,Democratic,0.004424146,Democratic 0-4%,FL,5
Minnesota,1952,"Eisenhower, Dwight                ",Republican,1379483,763211,0.553258721,Republican,0.001891586,Republican 0-4%,MN,2
Maryland,1952,"Eisenhower, Dwight                ",Republican,902074,499424,0.553639724,Republican,0.003645805,Republican 0-4%,MD,4
New Mexico,1952,"Eisenhower, Dwight                ",Republican,238608,132170,0.553921076,Republican,0.001211861,Republican 0-4%,NM,1
Michigan,1952,"Eisenhower, Dwight                ",Republican,2798592,1551529,0.554396282,Republican,0.003146558,Republican 0-4%,MI,3
New York,1952,"Eisenhower, Dwight                ",Republican,7128241,3952815,0.55452881,Republican,0.005574918,Republican 0-4%,NY,8
Connecticut,1952,"Eisenhower, Dwight                ",Republican,1096911,611012,0.557029695,Republican,0.004677421,Republican 0-4%,CT,6
Arkansas,1952,"Stevenson, Adlai                  ",Democratic,404800,226300,0.559041502,Democratic,0.115424071,Democratic 9% or more,AR,40
Virginia,1952,"Eisenhower, Dwight                ",Republican,619689,349037,0.563245434,Republican,0.010527394,Republican 0-4%,VA,11
Ohio,1952,"Eisenhower, Dwight                ",Republican,3700758,2100391,0.567556971,Republican,0.013038081,Republican 0-4%,OH,13
New Jersey,1952,"Eisenhower, Dwight                ",Republican,2419554,1374613,0.568126605,Republican,0.020509086,Republican 0-4%,NJ,15
California,1952,"Eisenhower, Dwight                ",Republican,5341603,3035587,0.568291391,Republican,0.018965595,Republican 0-4%,CA,14
Indiana,1952,"Eisenhower, Dwight                ",Republican,1955325,1136259,0.581110046,Republican,0.031849905,Republican 0-4%,IN,19
Arizona,1952,"Eisenhower, Dwight                ",Republican,260570,152042,0.583497717,Republican,0.028978827,Republican 0-4%,AZ,18
Utah,1952,"Eisenhower, Dwight                ",Republican,329554,194190,0.589250927,Republican,0.034732038,Republican 0-4%,UT,20
Montana,1952,"Eisenhower, Dwight                ",Republican,265037,157394,0.593856707,Republican,0.042559337,Republican 4-9%,MT,22
Colorado,1952,"Eisenhower, Dwight                ",Republican,630103,379782,0.60273003,Republican,0.052854377,Republican 4-9%,CO,25
Mississippi,1952,"Stevenson, Adlai                  ",Democratic,285532,172566,0.604366586,Democratic,0.158885475,Democratic 9% or more,MS,44
Oregon,1952,"Eisenhower, Dwight                ",Republican,695059,420815,0.605437812,Republican,0.054128279,Republican 4-9%,OR,27
New Hampshire,1952,"Eisenhower, Dwight                ",Republican,272950,166287,0.609221469,Republican,0.05470258,Republican 4-9%,NH,28
Wisconsin,1952,"Eisenhower, Dwight                ",Republican,1607370,979744,0.609532342,Republican,0.057087565,Republican 4-9%,WI,30
Nevada,1952,"Eisenhower, Dwight                ",Republican,82190,50502,0.614454313,Republican,0.059935424,Republican 4-9%,NV,31
Wyoming,1952,"Eisenhower, Dwight                ",Republican,129251,81047,0.627051241,Republican,0.073844978,Republican 4-9%,WY,34
Iowa,1952,"Eisenhower, Dwight                ",Republican,1268773,808906,0.637549822,Republican,0.087256584,Republican 4-9%,IA,36
Alabama,1952,"Stevenson, Adlai                  ",Democratic,426120,275075,0.645534122,Democratic,0.202812809,Democratic 9% or more,AL,47
Idaho,1952,"Eisenhower, Dwight                ",Republican,276231,180707,0.65418798,Republican,0.100719917,Republican 9% or more,ID,38
Maine,1952,"Eisenhower, Dwight                ",Republican,351786,232353,0.660495301,Republican,0.107155737,Republican 9% or more,ME,39
Kansas,1952,"Eisenhower, Dwight                ",Republican,896166,616302,0.687709643,Republican,0.13826819,Republican 9% or more,KS,43
Nebraska,1952,"Eisenhower, Dwight                ",Republican,609660,421603,0.691537906,Republican,0.137019017,Republican 9% or more,NE,41
South Dakota,1952,"Eisenhower, Dwight                ",Republican,294283,203857,0.69272435,Republican,0.138205461,Republican 9% or more,SD,42
Georgia,1952,"Stevenson, Adlai                  ",Democratic,655803,456823,0.696585712,Democratic,0.251105664,Democratic 9% or more,GA,48
North Dakota,1952,"Eisenhower, Dwight                ",Republican,270127,191712,0.709710618,Republican,0.159742342,Republican 9% or more,ND,45
Vermont,1952,"Eisenhower, Dwight                ",Republican,153557,109717,0.714503409,Republican,0.162248384,Republican 9% or more,VT,46
South Carolina,1956,"Stevenson, Adlai                  ",Democratic,300583,136372,0.453691659,Democratic,0.220562272,Democratic 9% or more,SC,46
Tennessee,1956,"Eisenhower, Dwight                ",Republican,939404,462288,0.492107762,Democratic,0.074370546,Democratic 4-9%,TN,35
Missouri,1956,"Stevenson, Adlai                  ",Democratic,1832562,918273,0.501087003,Democratic,0.078603517,Democratic 4-9%,MO,38
North Carolina,1956,"Stevenson, Adlai                  ",Democratic,1165592,590530,0.506635255,Democratic,0.084151769,Democratic 4-9%,NC,41
Arkansas,1956,"Stevenson, Adlai                  ",Democratic,406572,213277,0.524573753,Democratic,0.111290828,Democratic 9% or more,AR,42
Louisiana,1956,"Eisenhower, Dwight                ",Republican,617544,329047,0.532831669,Democratic,0.003287511,Democratic 0-4%,LA,3
Minnesota,1956,"Eisenhower, Dwight                ",Republican,1340005,719302,0.536790534,Democratic,0.039449883,Democratic 0-4%,MN,30
Washington,1956,"Eisenhower, Dwight                ",Republican,1150889,620430,0.53908761,Democratic,0.034913193,Democratic 0-4%,WA,28
West Virginia,1956,"Eisenhower, Dwight                ",Republican,830831,449297,0.540780255,Democratic,0.036736259,Democratic 0-4%,WV,29
Kentucky,1956,"Eisenhower, Dwight                ",Republican,1053805,572192,0.542977116,Democratic,0.031867605,Democratic 0-4%,KY,23
Delaware,1956,"Eisenhower, Dwight                ",Republican,177988,98057,0.550919163,Democratic,0.025014232,Democratic 0-4%,DE,20
Oklahoma,1956,"Eisenhower, Dwight                ",Republican,859350,473769,0.551310874,Democratic,0.026205639,Democratic 0-4%,OK,22
Oregon,1956,"Eisenhower, Dwight                ",Republican,735597,406393,0.552466908,Democratic,0.025049606,Democratic 0-4%,OR,21
Texas,1956,"Eisenhower, Dwight                ",Republican,1955545,1080619,0.552592244,Democratic,0.020662032,Democratic 0-4%,TX,14
Virginia,1956,"Eisenhower, Dwight                ",Republican,697978,386459,0.55368364,Republican,0.013201579,Republican 0-4%,VA,9
California,1956,"Eisenhower, Dwight                ",Republican,5466355,3027668,0.553873285,Democratic,0.021757064,Democratic 0-4%,CA,16
Michigan,1956,"Eisenhower, Dwight                ",Republican,3080468,1713647,0.556294368,Democratic,0.019969122,Democratic 0-4%,MI,13
Pennsylvania,1956,"Eisenhower, Dwight                ",Republican,4576503,2585252,0.564896822,Democratic,0.011446859,Democratic 0-4%,PA,8
Alabama,1956,"Stevenson, Adlai                  ",Democratic,496871,280844,0.565225179,Democratic,0.166858812,Democratic 9% or more,AL,45
Montana,1956,"Eisenhower, Dwight                ",Republican,271171,154933,0.571347969,Democratic,0.006168545,Democratic 0-4%,MT,6
Florida,1956,"Eisenhower, Dwight                ",Republican,1124220,643849,0.572707299,Democratic,0.004809215,Democratic 0-4%,FL,4
New Mexico,1956,"Eisenhower, Dwight                ",Republican,253926,146788,0.578073927,Republican,0.002934757,Republican 0-4%,NM,2
Nevada,1956,"Eisenhower, Dwight                ",Republican,96689,56049,0.579683315,Republican,0.002166801,Republican 0-4%,NV,1
Mississippi,1956,"Stevenson, Adlai                  ",Democratic,248149,144498,0.582303374,Democratic,0.281756144,Democratic 9% or more,MS,48
Rhode Island,1956,"Eisenhower, Dwight                ",Republican,387611,225819,0.582591825,Republican,0.005078317,Republican 0-4%,RI,5
South Dakota,1956,"Eisenhower, Dwight                ",Republican,293857,171569,0.58385201,Republican,0.006335496,Republican 0-4%,SD,7
Iowa,1956,"Eisenhower, Dwight                ",Republican,1234564,729187,0.590643336,Republican,0.014815204,Republican 0-4%,IA,10
Massachusetts,1956,"Eisenhower, Dwight                ",Republican,2348506,1393197,0.593226928,Republican,0.017514124,Republican 0-4%,MA,11
Colorado,1956,"Eisenhower, Dwight                ",Republican,663074,394479,0.594924548,Republican,0.021562268,Republican 0-4%,CO,15
Illinois,1956,"Eisenhower, Dwight                ",Republican,4407407,2623327,0.595208702,Republican,0.018828481,Republican 0-4%,IL,12
Indiana,1956,"Eisenhower, Dwight                ",Republican,1974607,1182811,0.599010841,Republican,0.023896804,Republican 0-4%,IN,19
Maryland,1956,"Eisenhower, Dwight                ",Republican,932351,559738,0.600351155,Republican,0.022834641,Republican 0-4%,MD,17
Wyoming,1956,"Eisenhower, Dwight                ",Republican,124127,74573,0.600779846,Republican,0.023263332,Republican 0-4%,WY,18
Arizona,1956,"Eisenhower, Dwight                ",Republican,290173,176990,0.60994648,Republican,0.033067541,Republican 0-4%,AZ,24
Ohio,1956,"Eisenhower, Dwight                ",Republican,3702265,2262610,0.611142098,Republican,0.033625584,Republican 0-4%,OH,25
Idaho,1956,"Eisenhower, Dwight                ",Republican,272989,166979,0.611669335,Republican,0.034471157,Republican 0-4%,ID,26
New York,1956,"Eisenhower, Dwight                ",Republican,7093336,4340340,0.611889808,Republican,0.034565461,Republican 0-4%,NY,27
Wisconsin,1956,"Eisenhower, Dwight                ",Republican,1550558,954844,0.615806697,Republican,0.041863719,Republican 4-9%,WI,32
North Dakota,1956,"Eisenhower, Dwight                ",Republican,253991,156766,0.617210846,Republican,0.040870282,Republican 4-9%,ND,31
Connecticut,1956,"Eisenhower, Dwight                ",Republican,1117121,711837,0.637206713,Republican,0.059807152,Republican 4-9%,CT,33
Utah,1956,"Eisenhower, Dwight                ",Republican,333995,215631,0.645611461,Republican,0.068094947,Republican 4-9%,UT,34
New Jersey,1956,"Eisenhower, Dwight                ",Republican,2484312,1606942,0.646835824,Republican,0.076435276,Republican 4-9%,NJ,36
Kansas,1956,"Eisenhower, Dwight                ",Republican,866243,566878,0.654409906,Republican,0.079204157,Republican 4-9%,KS,39
Nebraska,1956,"Eisenhower, Dwight                ",Republican,577137,378108,0.655144273,Republican,0.077627759,Republican 4-9%,NE,37
New Hampshire,1956,"Eisenhower, Dwight                ",Republican,266994,176519,0.661134707,Republican,0.083893167,Republican 4-9%,NH,40
Georgia,1956,"Stevenson, Adlai                  ",Democratic,663480,441094,0.664818834,Democratic,0.248131007,Democratic 9% or more,GA,47
Maine,1956,"Eisenhower, Dwight                ",Republican,351706,249238,0.708654387,Republican,0.131137873,Republican 9% or more,ME,43
Vermont,1956,"Eisenhower, Dwight                ",Republican,152978,110390,0.721607028,Republican,0.144274527,Republican 9% or more,VT,44
Mississippi,1960,"Other (Unpledge Democratic, etc.) ",NA,298171,116248,0.389870242,Democratic,0.094821995,Democratic 9% or more,MS,44
New Jersey,1960,"Kennedy, Jack (JFK)               ",Democratic,2773111,1385415,0.499588729,Democratic,0.003192774,Democratic 0-4%,NJ,5
Illinois,1960,"Kennedy, Jack (JFK)               ",Democratic,4757409,2377846,0.499819545,Democratic,1.07E-04,Democratic 0-4%,IL,1
Hawaii,1960,"Kennedy, Jack (JFK)               ",Democratic,184705,92410,0.500311307,Republican,5.14E-04,Republican 0-4%,HI,2
California,1960,"Nixon, Richard                    ",Republican,6506578,3259722,0.500988692,Republican,0.003572683,Republican 0-4%,CA,6
New Mexico,1960,"Kennedy, Jack (JFK)               ",Democratic,311107,156027,0.501521984,Democratic,0.002877253,Democratic 0-4%,NM,4
Arkansas,1960,"Kennedy, Jack (JFK)               ",Democratic,428509,215049,0.501854103,Democratic,0.037392963,Democratic 0-4%,AR,30
Missouri,1960,"Kennedy, Jack (JFK)               ",Democratic,1934422,972201,0.502579582,Democratic,0.001753968,Democratic 0-4%,MO,3
Louisiana,1960,"Kennedy, Jack (JFK)               ",Democratic,807891,407339,0.504200443,Democratic,0.137317697,Democratic 9% or more,LA,50
Texas,1960,"Kennedy, Jack (JFK)               ",Democratic,2311084,1167567,0.505203186,Democratic,0.009279123,Democratic 0-4%,TX,10
Minnesota,1960,"Kennedy, Jack (JFK)               ",Democratic,1541887,779933,0.505830194,Democratic,0.006333091,Democratic 0-4%,MN,7
Delaware,1960,"Kennedy, Jack (JFK)               ",Democratic,196683,99590,0.506347778,Democratic,0.007382568,Democratic 0-4%,DE,8
Washington,1960,"Nixon, Richard                    ",Republican,1241572,629273,0.506835689,Republican,0.013024746,Republican 0-4%,WA,15
Michigan,1960,"Kennedy, Jack (JFK)               ",Democratic,3318097,1687269,0.508505026,Democratic,0.009278244,Democratic 0-4%,MI,9
Alaska,1960,"Nixon, Richard                    ",Republican,60762,30953,0.509413778,Republican,0.010239392,Republican 0-4%,AK,11
Pennsylvania,1960,"Kennedy, Jack (JFK)               ",Democratic,5006541,2556282,0.510588448,Democratic,0.010815745,Democratic 0-4%,PA,13
Montana,1960,"Nixon, Richard                    ",Republican,277579,141841,0.510993267,Republican,0.01338289,Republican 0-4%,MT,16
Nevada,1960,"Kennedy, Jack (JFK)               ",Democratic,107267,54880,0.511620536,Democratic,0.010794922,Democratic 0-4%,NV,12
South Carolina,1960,"Kennedy, Jack (JFK)               ",Democratic,386688,198129,0.512374317,Democratic,0.011550028,Democratic 0-4%,SC,14
Florida,1960,"Nixon, Richard                    ",Republican,1544176,795476,0.515145942,Republican,0.015971556,Republican 0-4%,FL,17
Wisconsin,1960,"Nixon, Richard                    ",Republican,1729082,895175,0.517716916,Republican,0.019472991,Republican 0-4%,WI,18
North Carolina,1960,"Kennedy, Jack (JFK)               ",Democratic,1368556,713136,0.521086459,Democratic,0.020260845,Democratic 0-4%,NC,19
Virginia,1960,"Nixon, Richard                    ",Republican,771449,404521,0.524365188,Republican,0.028336933,Republican 0-4%,VA,23
New York,1960,"Kennedy, Jack (JFK)               ",Democratic,7291079,3830085,0.525311137,Democratic,0.025537733,Democratic 0-4%,NY,20
Oregon,1960,"Nixon, Richard                    ",Republican,776421,408060,0.525565383,Republican,0.027040954,Republican 0-4%,OR,22
West Virginia,1960,"Kennedy, Jack (JFK)               ",Democratic,837781,441786,0.527328741,Democratic,0.026503127,Democratic 0-4%,WV,21
Tennessee,1960,"Nixon, Richard                    ",Republican,1051792,556577,0.529170216,Republican,0.037011466,Republican 0-4%,TN,29
Ohio,1960,"Nixon, Richard                    ",Republican,4161859,2217611,0.532841454,Republican,0.033667068,Republican 0-4%,OH,24
New Hampshire,1960,"Nixon, Richard                    ",Republican,295761,157989,0.534177934,Republican,0.035003548,Republican 0-4%,NH,25
Kentucky,1960,"Nixon, Richard                    ",Republican,1124462,602607,0.535906949,Republican,0.036732563,Republican 0-4%,KY,28
Maryland,1960,"Kennedy, Jack (JFK)               ",Democratic,1055349,565808,0.536133544,Democratic,0.035309454,Democratic 0-4%,MD,26
Connecticut,1960,"Kennedy, Jack (JFK)               ",Democratic,1222883,657055,0.537299971,Democratic,0.036480947,Democratic 0-4%,CT,27
Idaho,1960,"Nixon, Richard                    ",Republican,300450,161597,0.537849892,Republican,0.038675506,Republican 0-4%,ID,31
Colorado,1960,"Nixon, Richard                    ",Republican,736246,402242,0.546341848,Republican,0.049683462,Republican 4-9%,CO,33
Utah,1960,"Nixon, Richard                    ",Republican,374709,205361,0.548054624,Republican,0.049026538,Republican 4-9%,UT,32
Wyoming,1960,"Nixon, Richard                    ",Republican,140782,77451,0.550148456,Republican,0.050974071,Republican 4-9%,WY,34
Indiana,1960,"Nixon, Richard                    ",Republican,2135360,1175120,0.550314701,Republican,0.053179152,Republican 4-9%,IN,35
North Dakota,1960,"Nixon, Richard                    ",Republican,278431,154310,0.554212713,Republican,0.055353003,Republican 4-9%,ND,36
Arizona,1960,"Nixon, Richard                    ",Republican,398491,221241,0.555196981,Republican,0.056676798,Republican 4-9%,AZ,37
Alabama,1960,"Kennedy, Jack (JFK)               ",Democratic,564473,318303,0.56389411,Democratic,0.071369524,Democratic 4-9%,AL,40
Iowa,1960,"Nixon, Richard                    ",Republican,1273810,722381,0.567102629,Republican,0.068313159,Republican 4-9%,IA,38
Maine,1960,"Nixon, Richard                    ",Republican,421773,240608,0.570468001,Republican,0.07130173,Republican 4-9%,ME,39
South Dakota,1960,"Nixon, Richard                    ",Republican,306487,178417,0.582135621,Republican,0.082961235,Republican 4-9%,SD,41
Vermont,1960,"Nixon, Richard                    ",Republican,167324,98131,0.586472951,Republican,0.087323101,Republican 4-9%,VT,42
Oklahoma,1960,"Nixon, Richard                    ",Republican,903150,533039,0.590199856,Republican,0.09102547,Republican 9% or more,OK,43
Massachusetts,1960,"Kennedy, Jack (JFK)               ",Democratic,2469480,1487174,0.60222152,Democratic,0.102753879,Democratic 9% or more,MA,45
Kansas,1960,"Nixon, Richard                    ",Republican,928825,561474,0.604499233,Republican,0.108029998,Republican 9% or more,KS,46
Nebraska,1960,"Nixon, Richard                    ",Republican,613095,380553,0.620708047,Republican,0.121533661,Republican 9% or more,NE,47
Georgia,1960,"Kennedy, Jack (JFK)               ",Democratic,733349,458638,0.625402094,Democratic,0.124780366,Democratic 9% or more,GA,48
Rhode Island,1960,"Kennedy, Jack (JFK)               ",Democratic,405535,258032,0.636275537,Democratic,0.135451492,Democratic 9% or more,RI,49
Arizona,1964,"Goldwater, Barry                  ",Republican,480770,242535,0.504471993,Republican,0.118436287,Republican 9% or more,AZ,42
Idaho,1964,"Johnson, Lyndon (LBJ)             ",Democratic,292477,148920,0.509168242,Republican,0.104289782,Republican 9% or more,ID,41
